FIR_ID,Crime_Type,Area,Latitude,Longitude,Date,Time,Severity,Status,Victim_Age,Victim_Gender,Day_of_Week,Hour
FIR00267,9,14,12.962967,77.699751,2025-04-14,1900-01-01 15:56:56,1,1,29,1,1,15
FIR00268,4,14,12.954646,77.701723,2025-10-10,1900-01-01 18:15:39,2,0,63,2,0,18
FIR00269,3,12,12.973925,77.573059,2026-06-16,1900-01-01 01:40:28,2,2,23,0,5,1
FIR00270,8,14,12.957371,77.70078,2025-03-31,1900-01-01 11:15:18,1,1,55,0,1,11
FIR00271,1,2,12.943258,77.567767,2026-05-04,1900-01-01 23:51:49,2,0,24,1,1,23
FIR00272,3,0,12.912371,77.61384,2026-04-08,1900-01-01 23:09:53,2,1,51,2,6,23
FIR00273,3,16,12.982378,77.608357,2025-07-06,1900-01-01 07:01:21,2,0,49,0,3,7
FIR00274,3,0,12.916081,77.614549,2025-01-14,1900-01-01 16:15:21,2,1,47,2,5,16
FIR00275,0,17,12.969338,77.749188,2025-10-17,1900-01-01 08:37:03,2,2,18,0,0,8
FIR00276,6,8,12.925241,77.595769,2025-05-03,1900-01-01 22:35:37,0,1,18,1,2,22
FIR00277,1,12,12.974829,77.576093,2025-10-24,1900-01-01 22:40:44,2,0,61,0,0,22
FIR00278,6,10,12.936775,77.628047,2025-10-14,1900-01-01 02:34:01,0,0,59,0,5,2
FIR00279,3,5,12.912421,77.642426,2025-02-20,1900-01-01 23:32:36,2,0,40,1,4,23
FIR00280,7,16,12.980807,77.5999,2026-02-04,1900-01-01 02:02:28,0,2,38,2,6,2
FIR00281,0,3,12.925956,77.67475,2024-08-19,1900-01-01 12:49:49,2,0,24,2,1,12
FIR00282,2,4,12.837832,77.67896,2024-08-22,1900-01-01 22:15:02,2,1,69,0,4,22
FIR00283,2,0,12.920103,77.606994,2024-08-27,1900-01-01 23:54:08,2,0,54,0,5,23
FIR00284,8,0,12.921137,77.608488,2024-10-14,1900-01-01 01:52:49,1,1,50,2,1,1
FIR00285,6,0,12.91521,77.607193,2024-10-10,1900-01-01 07:50:34,0,1,32,1,4,7
FIR00286,1,10,12.933515,77.621644,2026-07-20,1900-01-01 22:32:44,2,2,51,1,1,22
FIR00287,2,16,12.983879,77.605012,2024-09-29,1900-01-01 07:01:33,2,2,40,0,3,7
FIR00288,0,2,12.943318,77.570409,2025-02-09,1900-01-01 10:09:01,2,0,50,0,3,10
FIR00289,3,14,12.958468,77.695719,2025-03-04,1900-01-01 11:04:49,2,0,20,2,5,11
FIR00290,8,10,12.934726,77.625656,2026-07-01,1900-01-01 20:22:38,1,1,35,0,6,20
FIR00291,7,6,13.033302,77.597629,2024-08-31,1900-01-01 09:20:35,0,0,53,1,2,9
FIR00292,6,15,12.995928,77.552385,2024-10-24,1900-01-01 20:27:26,0,0,18,2,4,20
FIR00293,7,3,12.929256,77.677003,2025-05-21,1900-01-01 09:50:43,0,2,48,1,6,9
FIR00294,2,5,12.915814,77.642733,2026-03-16,1900-01-01 20:47:48,2,2,46,1,1,20
FIR00295,9,15,12.993914,77.55356,2025-07-11,1900-01-01 04:03:54,1,2,59,1,0,4
FIR00296,4,18,13.104792,77.595851,2026-07-20,1900-01-01 23:43:49,2,0,40,2,1,23
FIR00297,8,4,12.840155,77.676223,2024-09-04,1900-01-01 18:16:06,1,1,27,2,6,18
FIR00298,9,14,12.96089,77.699428,2024-11-10,1900-01-01 02:51:22,1,1,38,0,3,2
FIR00299,6,16,12.983083,77.602688,2024-11-25,1900-01-01 08:48:28,0,1,68,1,1,8
FIR00300,3,18,13.100259,77.599936,2025-01-09,1900-01-01 23:17:48,2,2,55,2,4,23
FIR00301,4,12,12.979558,77.56781,2024-11-15,1900-01-01 22:23:51,2,1,20,0,0,22
FIR00302,5,6,13.036175,77.594536,2026-03-07,1900-01-01 23:32:10,0,1,37,2,2,23
FIR00303,5,4,12.839289,77.680415,2026-02-06,1900-01-01 10:44:00,0,0,18,1,0,10
FIR00304,3,11,12.973221,77.600183,2025-11-04,1900-01-01 00:33:49,2,1,20,2,5,0
FIR00305,8,2,12.946041,77.57396,2025-02-16,1900-01-01 08:25:06,1,0,33,2,3,8
FIR00306,9,6,13.031824,77.594441,2026-02-02,1900-01-01 06:18:08,1,1,52,2,1,6
FIR00307,5,16,12.985862,77.60344,2025-10-21,1900-01-01 09:35:02,0,1,24,1,5,9
FIR00308,8,0,12.92023,77.60703,2025-09-25,1900-01-01 17:44:01,1,2,33,1,4,17
FIR00309,8,16,12.983574,77.609216,2025-02-17,1900-01-01 10:55:05,1,2,58,0,1,10
FIR00310,3,17,12.9651,77.748931,2026-05-08,1900-01-01 17:03:48,2,2,26,1,0,17
FIR00311,6,6,13.032251,77.596404,2025-03-19,1900-01-01 02:16:38,0,2,53,0,6,2
FIR00312,9,7,12.975725,77.639238,2026-03-05,1900-01-01 15:27:44,1,0,24,2,4,15
FIR00313,1,11,12.971781,77.602073,2025-12-25,1900-01-01 15:39:17,2,1,43,0,4,15
FIR00314,2,6,13.037555,77.599146,2025-07-05,1900-01-01 22:56:02,2,2,27,2,2,22
FIR00315,9,10,12.937202,77.621716,2025-05-12,1900-01-01 01:20:02,1,1,60,2,1,1
FIR00316,3,7,12.979544,77.643139,2026-07-21,1900-01-01 15:39:05,2,1,56,2,5,15
FIR00317,5,9,13.004398,77.694835,2025-05-20,1900-01-01 09:16:36,0,2,38,1,5,9
FIR00318,2,1,12.919842,77.573064,2025-04-01,1900-01-01 11:27:20,2,0,21,2,5,11
FIR00319,8,7,12.97789,77.645316,2024-10-28,1900-01-01 02:09:04,1,1,41,2,1,2
FIR00320,3,0,12.917901,77.605753,2024-08-05,1900-01-01 22:16:37,2,1,70,2,1,22
FIR00321,9,9,13.004852,77.700128,2025-10-15,1900-01-01 04:18:21,1,2,27,1,6,4
FIR00322,4,13,13.006902,77.57215,2025-12-06,1900-01-01 19:03:23,2,0,24,2,2,19
FIR00323,0,18,13.099584,77.599512,2025-06-28,1900-01-01 17:01:59,2,0,38,2,2,17
FIR00324,1,13,13.008485,77.567885,2026-03-03,1900-01-01 22:50:53,2,0,24,1,5,22
FIR00325,7,3,12.923851,77.676845,2025-10-20,1900-01-01 09:37:50,0,0,49,0,1,9
FIR00326,5,8,12.928747,77.596953,2025-08-20,1900-01-01 12:03:18,0,1,54,1,6,12
FIR00327,9,11,12.975406,77.604894,2024-09-06,1900-01-01 02:36:43,1,1,58,2,0,2
FIR00328,9,7,12.975986,77.638828,2026-06-20,1900-01-01 05:02:46,1,2,45,2,2,5
FIR00329,2,8,12.928057,77.590092,2025-05-14,1900-01-01 11:06:18,2,0,59,2,6,11
FIR00330,8,4,12.837358,77.677262,2026-01-01,1900-01-01 07:33:34,1,1,38,0,4,7
FIR00331,9,8,12.928782,77.58956,2025-09-12,1900-01-01 23:10:22,1,0,27,2,0,23
FIR00332,1,12,12.981908,77.567997,2024-07-29,1900-01-01 11:03:54,2,1,26,1,1,11
FIR00333,6,12,12.976447,77.566581,2026-07-21,1900-01-01 15:49:19,0,0,58,1,5,15
FIR00334,4,2,12.940547,77.568353,2025-03-15,1900-01-01 22:48:48,2,0,36,1,2,22
FIR00335,4,0,12.912627,77.607685,2025-03-12,1900-01-01 14:49:27,2,2,47,1,6,14
FIR00336,6,15,12.995755,77.555242,2026-06-03,1900-01-01 17:47:48,0,1,18,1,6,17
FIR00337,0,9,13.008747,77.695331,2025-04-05,1900-01-01 05:50:29,2,1,67,2,2,5
FIR00338,2,16,12.990333,77.600736,2024-12-24,1900-01-01 11:24:05,2,2,63,0,5,11
FIR00339,9,16,12.981616,77.601979,2025-12-11,1900-01-01 02:49:54,1,2,53,0,4,2
FIR00340,8,16,12.987637,77.60422,2025-09-16,1900-01-01 19:36:46,1,0,48,2,5,19
FIR00341,1,16,12.983234,77.599907,2026-03-31,1900-01-01 08:35:09,2,2,62,2,5,8
FIR00342,6,9,13.011548,77.6926,2025-06-05,1900-01-01 21:34:15,0,2,43,1,4,21
FIR00343,2,5,12.912649,77.64663,2025-09-26,1900-01-01 15:23:07,2,2,60,0,0,15
FIR00344,3,9,13.003004,77.697375,2025-04-25,1900-01-01 17:48:57,2,2,35,0,0,17
FIR00345,6,14,12.961429,77.697292,2025-04-12,1900-01-01 00:47:49,0,0,62,2,2,0
FIR00346,4,17,12.970712,77.751586,2026-02-08,1900-01-01 23:00:05,2,2,61,1,3,23
FIR00347,0,9,13.01141,77.698041,2026-06-30,1900-01-01 20:02:29,2,1,62,2,5,20
FIR00348,1,7,12.980706,77.639565,2024-08-07,1900-01-01 06:32:15,2,0,54,2,6,6
FIR00349,1,10,12.939426,77.627655,2025-05-21,1900-01-01 17:12:32,2,0,39,2,6,17
FIR00350,1,17,12.973597,77.752109,2024-09-27,1900-01-01 13:50:41,2,2,48,1,0,13
FIR00351,6,14,12.958983,77.695327,2025-04-29,1900-01-01 11:52:56,0,2,52,1,5,11
FIR00352,0,13,13.004471,77.569772,2026-02-17,1900-01-01 16:54:40,2,1,53,0,5,16
FIR00353,0,10,12.939118,77.621752,2025-10-01,1900-01-01 04:10:12,2,2,20,0,6,4
FIR00354,2,9,13.007925,77.692775,2025-05-21,1900-01-01 08:44:06,2,2,69,2,6,8
FIR00355,0,4,12.839623,77.675325,2024-10-10,1900-01-01 13:58:58,2,1,70,0,4,13
FIR00356,0,18,13.102094,77.600971,2026-01-29,1900-01-01 17:36:22,2,2,60,2,4,17
FIR00357,6,15,12.990059,77.55032,2025-11-18,1900-01-01 16:37:30,0,1,55,0,5,16
FIR00358,8,10,12.938698,77.626266,2024-11-27,1900-01-01 21:27:52,1,2,34,2,6,21
FIR00359,9,11,12.979521,77.602539,2025-05-10,1900-01-01 21:05:21,1,0,26,0,2,21
FIR00360,1,3,12.931039,77.680478,2025-03-25,1900-01-01 14:35:05,2,2,51,0,5,14
FIR00361,4,7,12.979171,77.644131,2025-12-23,1900-01-01 17:13:19,2,1,38,0,5,17
FIR00362,2,3,12.927602,77.672595,2026-02-16,1900-01-01 21:52:55,2,1,22,2,1,21
FIR00363,8,4,12.842235,77.677576,2024-12-03,1900-01-01 17:22:45,1,0,25,1,5,17
FIR00364,1,9,13.008224,77.698691,2025-11-13,1900-01-01 09:51:35,2,2,70,0,4,9
FIR00365,2,12,12.982885,77.574378,2026-03-29,1900-01-01 01:01:16,2,2,53,2,3,1
FIR00366,9,8,12.925028,77.590572,2026-02-21,1900-01-01 07:48:18,1,2,62,2,2,7
FIR00367,8,10,12.934306,77.620171,2024-09-19,1900-01-01 01:06:47,1,2,42,0,4,1
FIR00368,1,4,12.837594,77.674785,2026-07-10,1900-01-01 07:11:13,2,1,60,1,0,7
FIR00369,0,14,12.954931,77.699814,2025-11-02,1900-01-01 00:25:56,2,2,27,0,3,0
FIR00370,1,4,12.835535,77.679089,2026-02-09,1900-01-01 06:38:37,2,1,32,2,1,6
FIR00371,7,17,12.9658,77.754586,2025-06-04,1900-01-01 19:00:15,0,1,51,0,6,19
FIR00372,3,13,13.004696,77.572658,2026-02-08,1900-01-01 12:19:58,2,1,40,0,3,12
FIR00373,1,14,12.959969,77.69361,2025-10-17,1900-01-01 03:56:53,2,0,61,2,0,3
FIR00374,7,10,12.933269,77.620691,2026-05-04,1900-01-01 02:24:21,0,0,62,2,1,2
FIR00375,4,5,12.913692,77.644273,2025-12-02,1900-01-01 15:39:41,2,2,38,0,5,15
FIR00376,2,12,12.97747,77.574089,2024-09-17,1900-01-01 13:15:47,2,0,41,2,5,13
FIR00377,5,1,12.91794,77.574138,2025-03-30,1900-01-01 02:07:47,0,0,32,0,3,2
FIR00378,7,7,12.977166,77.645656,2024-12-08,1900-01-01 20:43:53,0,0,51,2,3,20
FIR00379,5,3,12.931913,77.674822,2025-03-11,1900-01-01 15:32:16,0,2,23,1,5,15
FIR00380,8,1,12.918662,77.578137,2026-04-20,1900-01-01 17:16:54,1,2,68,2,1,17
FIR00381,6,2,12.939539,77.574667,2024-11-02,1900-01-01 04:51:22,0,2,27,2,2,4
FIR00382,6,17,12.97004,77.752958,2025-10-25,1900-01-01 20:47:11,0,1,28,0,2,20
FIR00383,3,10,12.938522,77.626564,2025-03-30,1900-01-01 01:01:28,2,2,66,1,3,1
FIR00384,4,9,13.004879,77.696722,2025-01-26,1900-01-01 01:20:26,2,1,26,2,3,1
FIR00385,4,3,12.928524,77.67705,2026-07-21,1900-01-01 14:48:42,2,2,64,1,5,14
FIR00386,7,16,12.984627,77.601179,2026-05-07,1900-01-01 05:37:34,0,2,29,1,4,5
FIR00387,4,3,12.929423,77.676172,2025-01-10,1900-01-01 04:34:48,2,0,27,0,0,4
FIR00388,0,5,12.915427,77.643333,2025-12-21,1900-01-01 17:38:16,2,2,69,1,3,17
FIR00389,6,12,12.975686,77.569228,2024-08-02,1900-01-01 01:20:29,0,1,59,1,0,1
FIR00390,1,4,12.835927,77.676547,2024-08-12,1900-01-01 12:16:54,2,2,45,2,1,12
FIR00391,3,2,12.940227,77.571196,2024-10-24,1900-01-01 09:04:27,2,1,19,2,4,9
FIR00392,1,12,12.979782,77.575101,2024-08-14,1900-01-01 03:41:39,2,1,55,0,6,3
FIR00393,4,9,13.006627,77.692215,2026-03-29,1900-01-01 23:14:16,2,2,40,1,3,23
FIR00394,3,3,12.928834,77.671855,2025-12-18,1900-01-01 17:32:12,2,1,66,1,4,17
FIR00395,6,10,12.934408,77.620084,2025-09-29,1900-01-01 16:10:13,0,1,27,1,1,16
FIR00396,2,0,12.91914,77.613368,2026-04-08,1900-01-01 14:31:13,2,2,26,1,6,14
FIR00397,5,4,12.844533,77.677108,2024-11-04,1900-01-01 16:17:09,0,2,43,1,1,16
FIR00398,1,10,12.938207,77.623598,2026-05-03,1900-01-01 05:31:21,2,2,54,2,3,5
FIR00399,3,0,12.913679,77.61304,2026-02-07,1900-01-01 23:02:29,2,2,55,2,2,23
FIR00400,8,6,13.032332,77.599297,2025-12-07,1900-01-01 20:16:28,1,2,34,1,3,20
FIR00401,2,1,12.915254,77.569901,2025-12-20,1900-01-01 03:33:33,2,1,29,2,2,3
FIR00402,3,12,12.978522,77.574875,2026-02-14,1900-01-01 23:16:55,2,1,56,2,2,23
FIR00403,8,6,13.033473,77.599213,2025-09-12,1900-01-01 06:59:29,1,2,36,0,0,6
FIR00404,6,0,12.92152,77.613189,2026-05-14,1900-01-01 18:30:25,0,1,45,0,4,18
FIR00405,7,4,12.836394,77.673605,2025-03-06,1900-01-01 00:46:28,0,1,70,1,4,0
FIR00406,4,9,13.008283,77.699934,2026-02-25,1900-01-01 05:21:04,2,0,62,1,6,5
FIR00407,7,17,12.967338,77.753018,2025-07-29,1900-01-01 15:49:02,0,0,25,0,5,15
FIR00408,1,12,12.976335,77.573822,2026-07-16,1900-01-01 05:56:05,2,1,30,1,4,5
FIR00409,2,2,12.944638,77.573362,2025-08-25,1900-01-01 08:25:12,2,2,26,2,1,8
FIR00410,6,4,12.83613,77.67256,2025-11-19,1900-01-01 18:54:07,0,2,29,2,6,18
FIR00411,5,5,12.908786,77.644166,2025-05-13,1900-01-01 00:06:43,0,1,63,1,5,0
FIR00412,2,9,13.011708,77.699035,2024-10-12,1900-01-01 18:54:31,2,2,20,2,2,18
FIR00413,9,16,12.986963,77.605792,2024-10-21,1900-01-01 23:20:06,1,0,29,0,1,23
FIR00414,8,16,12.989505,77.604538,2026-02-06,1900-01-01 05:57:09,1,0,64,1,0,5
FIR00415,4,16,12.983315,77.601096,2025-03-01,1900-01-01 15:03:36,2,2,58,1,2,15
FIR00416,1,10,12.938447,77.624302,2024-12-18,1900-01-01 03:56:23,2,0,25,0,6,3
FIR00417,1,4,12.840201,77.672957,2026-05-26,1900-01-01 12:40:15,2,2,47,0,5,12
FIR00418,7,9,13.005644,77.69914,2025-07-23,1900-01-01 02:49:59,0,0,65,1,6,2
FIR00419,8,9,13.007251,77.692868,2025-01-14,1900-01-01 01:04:52,1,0,48,1,5,1
FIR00420,4,1,12.92328,77.573138,2025-04-27,1900-01-01 21:00:59,2,1,70,0,3,21
FIR00421,4,15,12.988766,77.555475,2026-03-01,1900-01-01 06:53:48,2,2,60,1,3,6
FIR00422,2,9,13.00687,77.69201,2024-08-26,1900-01-01 18:04:32,2,0,27,0,1,18
FIR00423,2,8,12.927627,77.598247,2024-10-19,1900-01-01 04:06:01,2,1,58,0,2,4
FIR00424,0,16,12.984762,77.602732,2025-05-15,1900-01-01 13:12:06,2,1,44,2,4,13
FIR00425,5,7,12.977281,77.638563,2025-09-16,1900-01-01 08:28:22,0,0,48,1,5,8
FIR00426,5,7,12.976091,77.640282,2025-04-25,1900-01-01 00:26:09,0,1,45,2,0,0
FIR00427,3,4,12.841877,77.674059,2024-10-09,1900-01-01 16:03:56,2,1,34,2,6,16
FIR00428,5,17,12.969673,77.752829,2025-12-24,1900-01-01 17:04:31,0,0,69,1,6,17
FIR00429,6,6,13.032151,77.598679,2026-03-24,1900-01-01 01:45:17,0,1,48,2,5,1
FIR00430,1,4,12.844775,77.673253,2024-07-31,1900-01-01 02:24:44,2,2,33,1,6,2
FIR00431,8,13,12.998844,77.569454,2025-10-02,1900-01-01 12:32:11,1,2,22,0,4,12
FIR00432,5,5,12.910444,77.650088,2024-10-15,1900-01-01 23:56:05,0,2,34,2,5,23
FIR00433,9,3,12.930084,77.675769,2024-09-18,1900-01-01 06:44:56,1,2,18,1,6,6
FIR00434,3,3,12.931127,77.678455,2025-08-30,1900-01-01 07:30:40,2,2,52,2,2,7
FIR00435,9,2,12.94524,77.568013,2026-01-11,1900-01-01 06:14:50,1,2,37,1,3,6
FIR00436,5,10,12.937177,77.628506,2025-08-24,1900-01-01 01:31:05,0,0,45,2,3,1
FIR00437,4,10,12.934534,77.628047,2025-11-21,1900-01-01 17:48:45,2,0,20,2,0,17
FIR00438,2,10,12.939119,77.622475,2026-04-21,1900-01-01 21:36:44,2,2,37,0,5,21
FIR00439,9,9,13.011605,77.692625,2024-08-25,1900-01-01 16:44:13,1,1,60,2,3,16
FIR00440,0,4,12.840808,77.675515,2024-11-20,1900-01-01 06:53:31,2,0,64,2,6,6
FIR00441,6,5,12.909301,77.643395,2024-11-29,1900-01-01 11:30:23,0,0,41,2,0,11
FIR00442,2,17,12.966447,77.754396,2026-04-23,1900-01-01 15:43:36,2,1,33,2,4,15
FIR00443,2,4,12.837625,77.677856,2024-11-16,1900-01-01 05:32:28,2,0,18,0,2,5
FIR00444,1,0,12.918522,77.611105,2025-11-29,1900-01-01 03:07:11,2,2,25,0,2,3
FIR00445,3,4,12.844237,77.673077,2024-10-14,1900-01-01 06:17:41,2,2,54,2,1,6
FIR00446,1,13,12.9987,77.572099,2026-06-26,1900-01-01 01:37:13,2,1,64,2,0,1
FIR00447,0,4,12.840715,77.675199,2025-03-06,1900-01-01 07:54:17,2,0,37,0,4,7
FIR00448,0,17,12.969395,77.746706,2024-07-26,1900-01-01 19:32:41,2,1,39,1,0,19
FIR00449,0,18,13.098528,77.59445,2026-02-24,1900-01-01 10:09:24,2,2,65,0,5,10
FIR00450,3,14,12.963136,77.693416,2025-11-03,1900-01-01 04:36:09,2,1,44,2,1,4
FIR00451,5,17,12.965577,77.749835,2026-01-14,1900-01-01 05:40:52,0,0,21,1,6,5
FIR00452,5,4,12.844119,77.67548,2025-08-12,1900-01-01 05:10:05,0,1,37,1,5,5
FIR00453,9,14,12.956199,77.697314,2025-05-27,1900-01-01 11:58:21,1,2,33,2,5,11
FIR00454,8,17,12.971717,77.750406,2026-01-16,1900-01-01 11:03:01,1,2,59,1,0,11
FIR00455,8,6,13.038354,77.598338,2025-04-08,1900-01-01 09:15:16,1,1,37,2,5,9
FIR00456,4,7,12.97815,77.637907,2025-09-15,1900-01-01 10:12:08,2,1,56,0,1,10
FIR00457,5,4,12.842425,77.673611,2024-10-25,1900-01-01 14:44:36,0,1,49,0,0,14
FIR00458,4,14,12.963616,77.701552,2024-10-28,1900-01-01 08:57:39,2,2,19,0,1,8
FIR00459,6,18,13.10024,77.593168,2025-08-08,1900-01-01 22:28:33,0,0,69,1,0,22
FIR00460,8,16,12.988117,77.603728,2025-04-24,1900-01-01 18:33:50,1,2,22,0,4,18
FIR00461,3,7,12.97388,77.636701,2026-06-25,1900-01-01 18:15:13,2,2,59,2,4,18
FIR00462,0,11,12.97106,77.602775,2024-12-06,1900-01-01 09:06:50,2,0,40,1,0,9
FIR00463,7,4,12.841288,77.676819,2024-11-06,1900-01-01 17:55:57,0,1,36,1,6,17
FIR00464,7,16,12.982372,77.602672,2026-04-02,1900-01-01 22:52:58,0,2,36,0,4,22
FIR00465,2,12,12.976098,77.571397,2025-03-17,1900-01-01 19:28:34,2,1,21,0,1,19
FIR00466,9,15,12.987562,77.551663,2024-09-28,1900-01-01 20:07:36,1,0,55,2,2,20
FIR00467,0,3,12.929659,77.675889,2026-07-03,1900-01-01 15:49:09,2,2,39,0,0,15
FIR00468,7,14,12.962856,77.695592,2026-06-26,1900-01-01 23:02:12,0,2,69,1,0,23
FIR00469,4,18,13.097993,77.598464,2026-02-18,1900-01-01 09:02:11,2,2,24,2,6,9
FIR00470,2,12,12.97953,77.57604,2024-09-03,1900-01-01 03:03:29,2,1,61,2,5,3
FIR00471,1,12,12.973293,77.570512,2026-07-02,1900-01-01 23:49:45,2,2,55,2,4,23
FIR00472,1,12,12.979026,77.566711,2024-12-20,1900-01-01 12:19:36,2,0,34,1,0,12
FIR00473,1,0,12.913486,77.612361,2024-07-23,1900-01-01 02:44:36,2,0,58,0,5,2
FIR00474,5,7,12.975005,77.638285,2025-08-06,1900-01-01 05:04:23,0,2,62,0,6,5
FIR00475,4,16,12.983178,77.601274,2026-05-22,1900-01-01 01:02:27,2,2,37,0,0,1
FIR00476,8,14,12.961412,77.700648,2024-10-11,1900-01-01 15:40:14,1,0,67,2,0,15
FIR00477,8,17,12.96833,77.746312,2025-01-05,1900-01-01 00:48:30,1,0,35,0,3,0
FIR00478,4,12,12.976929,77.575764,2026-02-28,1900-01-01 17:07:06,2,0,24,1,2,17
FIR00479,4,5,12.907918,77.649774,2025-04-11,1900-01-01 05:03:01,2,0,37,1,0,5
FIR00480,3,10,12.930581,77.620481,2026-01-20,1900-01-01 13:40:55,2,0,31,2,5,13
FIR00481,5,4,12.840837,77.68009,2026-05-16,1900-01-01 05:09:38,0,2,64,2,2,5
FIR00482,7,18,13.100504,77.598144,2025-08-19,1900-01-01 00:42:41,0,1,69,2,5,0
FIR00483,5,10,12.935448,77.627458,2025-12-11,1900-01-01 14:36:28,0,1,20,2,4,14
FIR00484,0,0,12.915982,77.608088,2025-02-06,1900-01-01 03:48:36,2,0,28,1,4,3
FIR00485,6,12,12.973066,77.569929,2024-08-27,1900-01-01 14:34:29,0,0,67,2,5,14
FIR00486,5,1,12.920084,77.577422,2025-04-21,1900-01-01 11:11:17,0,0,31,1,1,11
FIR00487,8,10,12.930438,77.625187,2025-10-26,1900-01-01 14:09:41,1,0,60,1,3,14
FIR00488,3,15,12.989859,77.55385,2024-10-31,1900-01-01 16:45:13,2,0,40,1,4,16
FIR00489,9,15,12.989667,77.552505,2026-05-13,1900-01-01 07:43:38,1,2,45,2,6,7
FIR00490,6,13,13.006506,77.572047,2026-03-09,1900-01-01 17:44:45,0,1,25,0,1,17
FIR00491,1,2,12.939301,77.57088,2024-08-26,1900-01-01 21:42:33,2,1,61,0,1,21
FIR00492,7,14,12.956729,77.694539,2024-11-23,1900-01-01 09:31:21,0,0,20,2,2,9
FIR00493,3,1,12.915667,77.573865,2025-04-21,1900-01-01 10:33:48,2,2,52,1,1,10
FIR00494,5,7,12.977504,77.636874,2026-07-04,1900-01-01 20:07:09,0,2,27,2,2,20
FIR00495,3,5,12.916572,77.651538,2025-06-21,1900-01-01 16:35:26,2,0,26,0,2,16
FIR00496,3,9,13.007803,77.692181,2024-09-11,1900-01-01 22:39:47,2,1,33,0,6,22
FIR00497,1,2,12.944195,77.567194,2024-11-26,1900-01-01 00:22:06,2,2,23,2,5,0
FIR00498,7,11,12.97514,77.608607,2025-07-31,1900-01-01 14:49:52,0,0,39,0,4,14
FIR00499,1,3,12.92472,77.679105,2025-01-08,1900-01-01 12:50:43,2,0,48,2,6,12
FIR00500,0,18,13.104308,77.595705,2026-05-29,1900-01-01 22:50:32,2,1,46,0,0,22
FIR00501,2,15,12.989179,77.559148,2024-12-07,1900-01-01 23:19:51,2,2,66,1,2,23
FIR00502,3,12,12.976685,77.573932,2025-06-05,1900-01-01 02:09:45,2,2,55,0,4,2
FIR00503,6,2,12.94245,77.574973,2024-09-13,1900-01-01 07:29:17,0,1,61,2,0,7
FIR00504,7,12,12.976963,77.575956,2025-07-18,1900-01-01 09:20:55,0,0,27,1,0,9
FIR00505,8,1,12.915235,77.568845,2026-01-20,1900-01-01 07:45:04,1,2,36,1,5,7
FIR00506,5,10,12.931769,77.629405,2025-08-07,1900-01-01 21:06:09,0,0,50,1,4,21
FIR00507,6,12,12.974491,77.575479,2025-02-19,1900-01-01 17:59:11,0,2,35,2,6,17
FIR00508,4,10,12.938477,77.62933,2024-08-02,1900-01-01 17:31:24,2,1,19,1,0,17
FIR00509,4,13,13.000067,77.570718,2026-05-28,1900-01-01 09:29:00,2,1,39,2,4,9
FIR00510,1,5,12.91223,77.64471,2025-02-23,1900-01-01 05:51:12,2,0,26,2,3,5
FIR00511,8,11,12.97994,77.606817,2025-03-03,1900-01-01 22:35:42,1,1,44,2,1,22
FIR00512,5,12,12.973109,77.576156,2025-06-11,1900-01-01 03:16:37,0,2,42,2,6,3
FIR00513,1,17,12.968942,77.7514,2025-03-02,1900-01-01 01:44:57,2,2,18,0,3,1
FIR00514,8,13,13.004667,77.569497,2024-10-30,1900-01-01 18:04:00,1,1,30,1,6,18
FIR00515,5,11,12.973233,77.607618,2026-02-04,1900-01-01 22:17:07,0,2,58,2,6,22
FIR00516,9,6,13.036052,77.593987,2025-09-16,1900-01-01 06:26:09,1,0,33,2,5,6
FIR00517,4,5,12.915856,77.645936,2026-05-21,1900-01-01 14:38:13,2,0,67,1,4,14
FIR00518,0,6,13.032397,77.595049,2024-11-13,1900-01-01 18:46:44,2,2,62,2,6,18
FIR00519,3,8,12.928249,77.596972,2025-03-26,1900-01-01 05:56:27,2,2,64,0,6,5
FIR00520,9,15,12.988694,77.554496,2025-09-05,1900-01-01 22:02:25,1,2,28,1,0,22
FIR00521,8,6,13.040336,77.597273,2025-07-24,1900-01-01 09:10:24,1,1,62,2,4,9
FIR00522,4,3,12.924245,77.672537,2025-05-17,1900-01-01 14:01:22,2,1,39,2,2,14
FIR00523,0,8,12.92308,77.591282,2025-06-14,1900-01-01 07:59:31,2,1,40,2,2,7
FIR00524,0,7,12.980882,77.637215,2025-08-26,1900-01-01 14:17:48,2,2,41,1,5,14
FIR00525,6,4,12.843428,77.676357,2026-06-02,1900-01-01 17:06:03,0,2,59,0,5,17
FIR00526,1,7,12.976454,77.64432,2024-10-23,1900-01-01 20:40:11,2,2,47,1,6,20
FIR00527,9,12,12.976977,77.570208,2026-03-29,1900-01-01 15:32:52,1,0,53,0,3,15
FIR00528,0,3,12.927417,77.678839,2024-09-11,1900-01-01 00:12:46,2,1,39,2,6,0
FIR00529,0,14,12.956784,77.699609,2026-01-25,1900-01-01 20:38:04,2,0,51,1,3,20
FIR00530,2,8,12.928842,77.595802,2025-03-28,1900-01-01 10:45:41,2,0,23,0,0,10
FIR00531,0,17,12.968012,77.752196,2024-11-07,1900-01-01 03:45:36,2,2,19,1,4,3
FIR00532,2,18,13.101789,77.596717,2025-03-21,1900-01-01 10:34:54,2,2,30,2,0,10
FIR00533,7,3,12.925939,77.673976,2024-08-14,1900-01-01 16:01:52,0,0,45,0,6,16
