FIR_ID,Crime_Type,Area,Latitude,Longitude,Date,Time,Severity,Status,Victim_Age,Victim_Gender
FIR00254,Cyber Crime,Rajajinagar,12.994652,77.551782,2025-01-21,22:41:15,Medium,Open,31,Male
FIR00255,Drug Offense,Indiranagar,12.982093,77.644868,2025-08-30,13:01:05,Medium,Under Investigation,33,Other
FIR00256,Assault,Jayanagar,12.920092,77.596875,2025-11-11,07:06:37,Medium,Under Investigation,45,Male
FIR00257,Murder,HSR Layout,12.909347,77.64522,2024-11-29,07:38:46,High,Open,65,Other
FIR00258,Cyber Crime,Malleshwaram,13.003459,77.572254,2025-04-12,05:58:01,Medium,Closed,51,Female
FIR00259,Drug Offense,Jayanagar,12.921951,77.591733,2025-01-05,21:16:30,Medium,Under Investigation,49,Other
FIR00260,Fraud,Electronic City,12.84254,77.672337,2025-11-04,15:32:29,Medium,Closed,60,Male
FIR00261,Domestic Violence,Rajajinagar,12.988044,77.549586,2024-09-11,12:02:33,Medium,Open,56,Other
FIR00262,Cyber Crime,Marathahalli,12.954644,77.695738,2024-12-25,02:28:15,Medium,Closed,59,Female
FIR00263,Domestic Violence,Bellandur,12.92617,77.678292,2025-05-28,13:33:51,Medium,Open,21,Female
FIR00264,Fraud,Yelahanka,13.099312,77.600608,2026-06-15,01:12:28,Medium,Open,56,Male
FIR00265,Theft,Bellandur,12.930597,77.674661,2026-07-23,16:15:23,Low,Open,47,Other
FIR00266,Cyber Crime,Jayanagar,12.922779,77.593058,2026-07-12,02:37:53,Medium,Closed,37,Other
FIR00267,Fraud,Koramangala,12.939873,77.624191,2025-01-14,21:56:57,Medium,Closed,30,Female
FIR00268,Assault,HSR Layout,12.907761,77.643176,2026-03-21,21:03:00,Medium,Closed,54,Other
FIR00269,Kidnapping,HSR Layout,12.915919,77.651448,2026-07-21,19:50:57,High,Open,51,Female
FIR00270,Drug Offense,Malleshwaram,13.002759,77.573181,2025-02-26,20:09:42,Medium,Under Investigation,68,Other
FIR00271,Cyber Crime,Electronic City,12.837013,77.673181,2025-05-08,11:47:32,Medium,Open,64,Other
FIR00272,Kidnapping,Malleshwaram,13.003226,77.57322,2026-06-05,22:52:34,High,Under Investigation,61,Male
FIR00273,Cyber Crime,Bellandur,12.930102,77.680939,2025-12-16,06:29:48,Medium,Under Investigation,35,Female
FIR00274,Assault,Koramangala,12.939454,77.624962,2025-04-21,12:29:19,Medium,Closed,20,Female
FIR00275,Fraud,Malleshwaram,13.003622,77.570909,2025-06-23,15:45:13,Medium,Under Investigation,53,Male
FIR00276,Vehicle Theft,Rajajinagar,12.99225,77.556349,2025-05-06,07:32:16,Low,Closed,65,Male
FIR00277,Vehicle Theft,Jayanagar,12.923603,77.593434,2025-06-27,17:12:11,Low,Under Investigation,20,Female
FIR00278,Domestic Violence,BTM Layout,12.913812,77.611853,2025-07-26,04:53:28,Medium,Open,26,Female
FIR00279,Domestic Violence,Hebbal,13.032088,77.596572,2026-06-29,09:23:19,Medium,Under Investigation,52,Female
FIR00280,Murder,BTM Layout,12.913995,77.61012,2026-02-08,18:32:48,High,Open,60,Male
FIR00281,Kidnapping,Jayanagar,12.926629,77.589789,2026-06-13,20:20:02,High,Closed,65,Other
FIR00282,Kidnapping,MG Road,12.975372,77.601704,2025-01-18,00:36:37,High,Under Investigation,23,Other
FIR00283,Drug Offense,BTM Layout,12.916561,77.613513,2026-03-26,15:40:03,Medium,Open,34,Female
FIR00284,Drug Offense,Electronic City,12.843394,77.67354,2024-09-05,14:48:47,Medium,Under Investigation,47,Male
FIR00285,Domestic Violence,Jayanagar,12.927225,77.596336,2025-08-02,10:20:53,Medium,Under Investigation,20,Other
FIR00286,Domestic Violence,Bellandur,12.927951,77.675157,2024-09-09,07:02:45,Medium,Closed,25,Male
FIR00287,Domestic Violence,Rajajinagar,12.991347,77.555458,2024-11-19,15:23:34,Medium,Under Investigation,20,Other
FIR00288,Assault,BTM Layout,12.915769,77.613323,2025-02-07,01:04:55,Medium,Open,50,Other
FIR00289,Drug Offense,MG Road,12.977336,77.600992,2025-07-20,13:55:23,Medium,Closed,53,Female
FIR00290,Domestic Violence,Koramangala,12.931394,77.626505,2024-11-09,13:42:06,Medium,Open,62,Other
FIR00291,Cyber Crime,Indiranagar,12.977845,77.639665,2026-06-28,03:51:49,Medium,Open,23,Other
FIR00292,Assault,Whitefield,12.966252,77.74837,2026-06-24,06:48:14,Medium,Under Investigation,63,Female
FIR00293,Assault,Hebbal,13.035376,77.595712,2026-06-27,03:47:48,Medium,Open,41,Male
FIR00294,Drug Offense,Jayanagar,12.921326,77.59394,2025-07-08,14:27:34,Medium,Open,67,Female
FIR00295,Kidnapping,Whitefield,12.967178,77.746125,2025-11-09,07:35:58,High,Closed,47,Female
FIR00296,Assault,Hebbal,13.036035,77.601996,2025-10-15,18:01:46,Medium,Open,50,Other
FIR00297,Theft,Koramangala,12.939589,77.619708,2026-04-01,06:57:52,Low,Open,26,Male
FIR00298,Drug Offense,Bellandur,12.932682,77.676278,2024-10-17,10:06:11,Medium,Open,66,Other
FIR00299,Fraud,Bellandur,12.927058,77.67506,2024-09-24,10:13:17,Medium,Open,20,Male
FIR00300,Domestic Violence,Yelahanka,13.102558,77.599215,2026-03-18,07:33:06,Medium,Under Investigation,28,Other
FIR00301,Murder,Banashankari,12.916024,77.570567,2024-11-14,23:18:23,High,Open,19,Female
FIR00302,Theft,Marathahalli,12.963766,77.6964,2026-05-15,12:22:02,Low,Under Investigation,62,Female
FIR00303,Theft,Electronic City,12.844183,77.672467,2025-03-30,06:50:55,Low,Under Investigation,52,Female
FIR00304,Fraud,Hebbal,13.03752,77.59422,2026-06-07,15:37:44,Medium,Closed,36,Female
FIR00305,Domestic Violence,Marathahalli,12.962282,77.694028,2025-11-10,06:11:28,Medium,Closed,36,Other
FIR00306,Murder,HSR Layout,12.909235,77.644282,2025-06-20,14:53:01,High,Closed,61,Other
FIR00307,Domestic Violence,Electronic City,12.844516,77.676656,2025-07-25,17:50:29,Medium,Under Investigation,65,Male
FIR00308,Vehicle Theft,Rajajinagar,12.992241,77.551248,2026-02-09,13:44:09,Low,Under Investigation,20,Female
FIR00309,Robbery,Indiranagar,12.980224,77.63938,2025-06-22,00:29:17,High,Open,27,Other
FIR00310,Domestic Violence,Hebbal,13.035218,77.60048,2024-11-24,05:39:28,Medium,Closed,18,Male
FIR00311,Assault,Malleshwaram,13.002161,77.568244,2025-05-14,00:08:31,Medium,Open,37,Other
FIR00312,Kidnapping,Rajajinagar,12.995143,77.554604,2025-12-30,14:17:31,High,Closed,52,Other
FIR00313,Vehicle Theft,Yelahanka,13.103895,77.596915,2026-04-12,20:32:33,Low,Closed,53,Other
FIR00314,Vehicle Theft,Rajajinagar,12.991504,77.55671,2026-02-03,19:14:22,Low,Under Investigation,38,Female
FIR00315,Domestic Violence,Bellandur,12.926015,77.680415,2025-12-27,17:05:07,Medium,Open,38,Other
FIR00316,Vehicle Theft,HSR Layout,12.908444,77.650166,2024-09-15,11:55:17,Low,Under Investigation,41,Male
FIR00317,Drug Offense,BTM Layout,12.917255,77.612142,2026-06-07,02:33:58,Medium,Closed,55,Male
FIR00318,Domestic Violence,Marathahalli,12.956862,77.700687,2025-04-28,12:55:48,Medium,Open,53,Female
FIR00319,Cyber Crime,Yelahanka,13.104598,77.60084,2025-05-03,09:22:57,Medium,Open,19,Male
FIR00320,Drug Offense,Malleshwaram,12.999278,77.568679,2026-05-18,03:27:59,Medium,Open,26,Female
FIR00321,Theft,Indiranagar,12.97396,77.636325,2025-09-20,15:09:36,Low,Open,65,Male
FIR00322,Fraud,Indiranagar,12.980351,77.641731,2025-12-10,07:04:38,Medium,Closed,33,Female
FIR00323,Kidnapping,Rajajinagar,12.991775,77.558395,2026-07-06,07:28:40,High,Open,28,Other
FIR00324,Vehicle Theft,Rajajinagar,12.994961,77.550914,2025-01-07,02:05:29,Low,Open,62,Other
FIR00325,Drug Offense,Rajajinagar,12.996349,77.552146,2026-06-03,22:41:08,Medium,Open,23,Female
FIR00326,Kidnapping,Marathahalli,12.954823,77.699054,2026-02-01,19:43:39,High,Closed,30,Female
FIR00327,Murder,Electronic City,12.838595,77.675355,2024-12-23,16:47:23,High,Open,31,Other
FIR00328,Assault,Rajajinagar,12.992793,77.552484,2024-10-29,16:15:54,Medium,Closed,51,Other
FIR00329,Vehicle Theft,Electronic City,12.84454,77.681129,2026-01-01,04:02:01,Low,Under Investigation,24,Other
FIR00330,Domestic Violence,HSR Layout,12.90826,77.648691,2025-06-19,08:15:53,Medium,Closed,34,Male
FIR00331,Domestic Violence,HSR Layout,12.911532,77.64906,2024-10-09,00:45:47,Medium,Closed,39,Female
FIR00332,Vehicle Theft,Indiranagar,12.978027,77.643298,2026-01-31,18:30:56,Low,Under Investigation,38,Male
FIR00333,Murder,Rajajinagar,12.994046,77.552691,2024-08-19,06:20:22,High,Open,59,Female
FIR00334,Kidnapping,Yelahanka,13.105393,77.600414,2025-02-24,16:15:25,High,Under Investigation,45,Male
FIR00335,Kidnapping,Indiranagar,12.980688,77.638163,2026-02-25,13:57:20,High,Closed,59,Female
FIR00336,Domestic Violence,HSR Layout,12.912755,77.642613,2024-09-14,09:50:25,Medium,Closed,39,Other
FIR00337,Assault,Jayanagar,12.929215,77.593635,2026-01-11,00:34:39,Medium,Closed,38,Other
FIR00338,Robbery,Koramangala,12.939294,77.621444,2025-05-27,15:20:31,High,Open,37,Other
FIR00339,Vehicle Theft,Koramangala,12.935306,77.627189,2025-03-05,13:41:21,Low,Under Investigation,21,Female
FIR00340,Cyber Crime,BTM Layout,12.91892,77.612621,2026-02-22,04:52:30,Medium,Open,20,Other
FIR00341,Robbery,BTM Layout,12.920388,77.613178,2026-04-01,08:44:34,High,Closed,62,Male
FIR00342,Theft,Jayanagar,12.927329,77.593381,2025-07-13,07:45:11,Low,Under Investigation,25,Other
FIR00343,Murder,Marathahalli,12.958984,77.702005,2025-01-30,12:53:42,High,Open,38,Female
FIR00344,Domestic Violence,MG Road,12.978514,77.608655,2026-03-28,05:25:25,Medium,Open,35,Female
FIR00345,Robbery,Malleshwaram,13.002996,77.565718,2024-08-26,12:08:18,High,Under Investigation,49,Other
FIR00346,Robbery,Whitefield,12.970769,77.753299,2026-01-25,01:41:21,High,Open,33,Other
FIR00347,Assault,Bellandur,12.929573,77.67956,2026-04-05,07:32:35,Medium,Under Investigation,57,Female
FIR00348,Theft,Marathahalli,12.961301,77.695557,2025-10-09,16:31:43,Low,Closed,64,Other
FIR00349,Robbery,Marathahalli,12.955437,77.693794,2024-11-25,18:38:00,High,Open,56,Female
FIR00350,Fraud,Marathahalli,12.963248,77.693164,2025-02-10,09:19:12,Medium,Closed,23,Other
FIR00351,Vehicle Theft,Rajajinagar,12.994097,77.554255,2026-05-26,14:20:13,Low,Open,25,Other
FIR00352,Cyber Crime,Banashankari,12.922043,77.570514,2024-12-03,15:19:25,Medium,Closed,44,Male
FIR00353,Drug Offense,MG Road,12.973468,77.609606,2026-02-18,00:54:29,Medium,Open,24,Other
FIR00354,Theft,Whitefield,12.966685,77.751022,2024-08-08,05:06:50,Low,Closed,61,Female
FIR00355,Drug Offense,Rajajinagar,12.993363,77.552585,2026-04-25,04:43:05,Medium,Open,60,Female
FIR00356,Murder,MG Road,12.974128,77.609726,2025-03-10,10:02:01,High,Under Investigation,30,Male
FIR00357,Kidnapping,BTM Layout,12.919467,77.610474,2025-08-22,18:07:38,High,Open,59,Male
FIR00358,Robbery,Whitefield,12.965501,77.753941,2025-02-01,02:42:46,High,Under Investigation,64,Female
FIR00359,Robbery,BTM Layout,12.913816,77.608515,2025-05-08,04:09:37,High,Under Investigation,63,Male
FIR00360,Vehicle Theft,Electronic City,12.843907,77.68041,2025-02-17,18:59:06,Low,Under Investigation,51,Other
FIR00361,Assault,BTM Layout,12.918479,77.610684,2024-08-30,17:36:45,Medium,Under Investigation,32,Female
FIR00362,Cyber Crime,Indiranagar,12.982382,77.641663,2025-08-20,21:12:09,Medium,Closed,38,Female
FIR00363,Drug Offense,Yelahanka,13.098621,77.596275,2026-04-21,13:17:26,Medium,Under Investigation,31,Male
FIR00364,Vehicle Theft,HSR Layout,12.915956,77.649988,2025-09-07,11:41:20,Low,Open,61,Female
FIR00365,Kidnapping,HSR Layout,12.908419,77.645252,2026-05-17,09:01:42,High,Open,29,Female
FIR00366,Theft,Jayanagar,12.929353,77.590636,2024-11-22,09:20:35,Low,Open,32,Male
FIR00367,Domestic Violence,HSR Layout,12.913806,77.645182,2025-05-30,15:03:09,Medium,Open,55,Female
FIR00368,Theft,MG Road,12.979417,77.601489,2024-08-02,12:36:56,Low,Closed,68,Male
FIR00369,Fraud,BTM Layout,12.918595,77.610644,2025-07-31,18:16:16,Medium,Open,27,Other
FIR00370,Theft,Hebbal,13.037584,77.59733,2024-10-16,23:55:47,Low,Open,18,Male
FIR00371,Murder,Hebbal,13.040053,77.599165,2025-11-25,18:55:04,High,Open,69,Female
FIR00372,Drug Offense,HSR Layout,12.910008,77.643879,2026-01-26,19:31:46,Medium,Open,57,Male
FIR00373,Cyber Crime,Jayanagar,12.920286,77.595773,2026-06-21,04:25:24,Medium,Closed,49,Female
FIR00374,Fraud,Indiranagar,12.982147,77.642653,2025-03-14,20:32:54,Medium,Under Investigation,58,Male
FIR00375,Theft,Yelahanka,13.105321,77.595625,2026-02-08,07:28:24,Low,Under Investigation,69,Male
FIR00376,Murder,Whitefield,12.974129,77.750266,2025-02-23,18:05:47,High,Open,42,Female
FIR00377,Cyber Crime,Whitefield,12.972096,77.754534,2026-07-10,04:22:11,Medium,Open,63,Male
FIR00378,Robbery,Indiranagar,12.97834,77.638174,2025-05-13,13:07:19,High,Open,29,Other
FIR00379,Kidnapping,Bellandur,12.930958,77.672477,2025-07-10,20:26:55,High,Open,50,Other
FIR00380,Cyber Crime,Whitefield,12.970496,77.751574,2025-11-23,21:13:57,Medium,Closed,22,Female
FIR00381,Theft,HSR Layout,12.911568,77.648132,2025-02-28,18:50:40,Low,Open,67,Female
FIR00382,Theft,Indiranagar,12.982104,77.644606,2025-04-11,14:14:59,Low,Open,68,Female
FIR00383,Theft,Marathahalli,12.954891,77.695169,2025-05-26,10:38:37,Low,Open,26,Male
FIR00384,Vehicle Theft,Koramangala,12.934463,77.62451,2025-03-15,06:51:58,Low,Under Investigation,37,Female
FIR00385,Murder,Banashankari,12.914169,77.578094,2025-10-06,02:33:57,High,Closed,40,Other
FIR00386,Fraud,MG Road,12.977481,77.604707,2026-02-08,18:07:04,Medium,Open,21,Female
FIR00387,Kidnapping,Rajajinagar,12.987687,77.555194,2025-10-16,20:17:42,High,Open,21,Other
FIR00388,Cyber Crime,HSR Layout,12.911855,77.650908,2025-08-20,21:44:11,Medium,Open,37,Female
FIR00389,Assault,Banashankari,12.913652,77.573502,2026-05-28,00:02:50,Medium,Closed,32,Female
FIR00390,Assault,Bellandur,12.922983,77.67607,2026-06-22,05:21:17,Medium,Open,58,Other
FIR00391,Kidnapping,Marathahalli,12.957096,77.699673,2025-10-16,08:19:39,High,Open,51,Male
FIR00392,Drug Offense,Koramangala,12.932664,77.620024,2026-02-17,09:07:17,Medium,Closed,32,Female
FIR00393,Drug Offense,Rajajinagar,12.991165,77.559273,2025-04-11,10:07:21,Medium,Closed,31,Female
FIR00394,Domestic Violence,Rajajinagar,12.987271,77.556048,2024-10-08,00:10:57,Medium,Closed,38,Male
FIR00395,Theft,Electronic City,12.844072,77.67891,2026-04-07,06:40:35,Low,Open,31,Other
FIR00396,Cyber Crime,Yelahanka,13.097866,77.595906,2026-01-17,17:25:08,Medium,Under Investigation,39,Female
FIR00397,Murder,Hebbal,13.036024,77.598301,2026-02-05,09:49:42,High,Closed,64,Female
FIR00398,Cyber Crime,Indiranagar,12.982405,77.641478,2025-10-25,23:21:25,Medium,Open,31,Female
FIR00399,Murder,HSR Layout,12.911576,77.651586,2025-11-19,09:24:06,High,Closed,30,Other
FIR00400,Kidnapping,Rajajinagar,12.989419,77.556608,2026-02-26,03:47:44,High,Under Investigation,29,Male
FIR00401,Murder,Hebbal,13.037772,77.598868,2024-09-14,12:42:25,High,Open,36,Female
FIR00402,Fraud,Indiranagar,12.978223,77.645441,2026-04-23,13:46:27,Medium,Open,25,Female
FIR00403,Murder,HSR Layout,12.907219,77.642432,2026-06-12,17:11:46,High,Open,65,Female
FIR00404,Domestic Violence,Marathahalli,12.958386,77.69686,2025-01-11,12:14:42,Medium,Under Investigation,66,Other
FIR00405,Murder,Malleshwaram,13.007704,77.569336,2026-05-13,02:34:32,High,Under Investigation,67,Other
FIR00406,Kidnapping,Whitefield,12.968329,77.749998,2026-03-23,09:26:32,High,Closed,48,Male
FIR00407,Kidnapping,Indiranagar,12.982849,77.643206,2024-11-02,06:46:50,High,Under Investigation,26,Female
FIR00408,Murder,Hebbal,13.033895,77.593581,2025-08-01,05:05:40,High,Closed,38,Other
FIR00409,Cyber Crime,Indiranagar,12.974078,77.639134,2026-07-22,10:01:35,Medium,Open,25,Male
FIR00410,Cyber Crime,Yelahanka,13.095822,77.591425,2024-09-13,04:58:46,Medium,Open,32,Male
FIR00411,Cyber Crime,Bellandur,12.931367,77.67369,2025-04-02,20:47:59,Medium,Closed,23,Other
FIR00412,Robbery,Koramangala,12.931462,77.621026,2024-12-09,23:46:51,High,Closed,69,Other
FIR00413,Vehicle Theft,Jayanagar,12.926139,77.592673,2025-03-23,13:18:00,Low,Closed,43,Other
FIR00414,Murder,Whitefield,12.967789,77.745024,2026-01-26,15:14:15,High,Closed,52,Male
FIR00415,Drug Offense,Indiranagar,12.973728,77.641866,2024-09-28,15:05:37,Medium,Open,40,Female
FIR00416,Murder,Bellandur,12.926076,77.676874,2026-04-27,04:40:57,High,Closed,24,Female
FIR00417,Vehicle Theft,Indiranagar,12.983273,77.638161,2025-06-21,22:15:56,Low,Open,60,Male
FIR00418,Drug Offense,BTM Layout,12.920794,77.61353,2025-04-30,15:42:46,Medium,Closed,37,Female
FIR00419,Theft,Banashankari,12.914014,77.572998,2024-12-31,22:38:05,Low,Under Investigation,63,Male
FIR00420,Vehicle Theft,Malleshwaram,13.004844,77.567969,2026-01-01,22:19:07,Low,Open,52,Other
FIR00421,Theft,Koramangala,12.935786,77.628665,2024-09-20,13:59:14,Low,Closed,70,Male
FIR00422,Theft,BTM Layout,12.920281,77.608139,2025-07-28,11:28:16,Low,Closed,57,Male
FIR00423,Assault,Koramangala,12.935514,77.626971,2025-06-07,08:16:40,Medium,Closed,50,Male
FIR00424,Cyber Crime,Marathahalli,12.96175,77.694492,2026-01-09,13:11:56,Medium,Closed,64,Other
FIR00425,Cyber Crime,Rajajinagar,12.993076,77.553587,2025-12-03,11:47:21,Medium,Under Investigation,29,Female
FIR00426,Robbery,Yelahanka,13.097482,77.598606,2026-04-01,12:05:07,High,Closed,55,Female
FIR00427,Vehicle Theft,Whitefield,12.971763,77.752804,2024-11-12,10:28:45,Low,Open,38,Female
FIR00428,Robbery,MG Road,12.97713,77.606799,2025-04-07,12:48:33,High,Closed,69,Other
FIR00429,Murder,BTM Layout,12.913873,77.611632,2025-06-18,17:31:32,High,Under Investigation,30,Male
FIR00430,Fraud,Banashankari,12.92083,77.574146,2026-01-20,05:28:20,Medium,Open,47,Other
FIR00431,Assault,Koramangala,12.939024,77.621238,2024-08-11,01:41:11,Medium,Open,52,Other
FIR00432,Theft,Electronic City,12.844812,77.680418,2025-12-20,19:54:36,Low,Closed,46,Female
FIR00433,Robbery,BTM Layout,12.917059,77.613132,2026-07-02,10:08:36,High,Under Investigation,57,Other
FIR00434,Theft,MG Road,12.970777,77.607657,2024-09-01,09:30:02,Low,Open,55,Other
FIR00435,Kidnapping,Electronic City,12.842548,77.680521,2025-02-17,22:26:40,High,Closed,39,Other
FIR00436,Drug Offense,Rajajinagar,12.995358,77.555793,2026-03-22,18:13:03,Medium,Under Investigation,54,Male
FIR00437,Cyber Crime,Malleshwaram,13.001613,77.574928,2025-04-02,22:18:45,Medium,Open,47,Male
FIR00438,Murder,Koramangala,12.934785,77.619888,2025-07-21,14:53:59,High,Under Investigation,59,Male
FIR00439,Drug Offense,Hebbal,13.037349,77.597257,2024-08-21,03:46:11,Medium,Open,56,Male
FIR00440,Drug Offense,Bellandur,12.926573,77.67538,2025-06-30,12:47:51,Medium,Open,29,Other
FIR00441,Theft,Rajajinagar,12.987217,77.554245,2025-06-24,11:53:09,Low,Under Investigation,20,Male
FIR00442,Theft,Banashankari,12.919104,77.577092,2024-09-26,02:50:24,Low,Closed,33,Male
FIR00443,Murder,Marathahalli,12.963079,77.692463,2025-12-13,09:59:58,High,Under Investigation,63,Female
FIR00444,Drug Offense,Banashankari,12.916032,77.573168,2026-02-16,10:22:54,Medium,Under Investigation,61,Other
FIR00445,Drug Offense,BTM Layout,12.916642,77.611117,2025-12-12,08:37:25,Medium,Closed,46,Male
FIR00446,Kidnapping,Bellandur,12.926305,77.680336,2025-08-13,22:46:50,High,Open,60,Female
FIR00447,Kidnapping,Yelahanka,13.100266,77.597473,2025-05-09,17:37:58,High,Closed,25,Female
FIR00448,Fraud,Whitefield,12.970095,77.751829,2025-04-02,17:25:44,Medium,Under Investigation,26,Male
FIR00449,Murder,Indiranagar,12.979973,77.639215,2026-06-28,10:52:55,High,Open,54,Other
FIR00450,Assault,Bellandur,12.930156,77.677624,2025-04-23,10:34:48,Medium,Open,21,Other
FIR00451,Murder,Marathahalli,12.955174,77.69752,2025-02-17,14:01:12,High,Closed,56,Female
FIR00452,Fraud,Marathahalli,12.955982,77.696689,2024-09-20,16:16:22,Medium,Under Investigation,43,Male
FIR00453,Kidnapping,Electronic City,12.838589,77.677974,2025-07-06,23:34:45,High,Under Investigation,49,Female
FIR00454,Vehicle Theft,Malleshwaram,13.002966,77.571332,2025-01-17,12:50:09,Low,Closed,50,Female
FIR00455,Vehicle Theft,Jayanagar,12.920616,77.593693,2025-01-22,20:49:43,Low,Closed,33,Other
FIR00456,Robbery,Bellandur,12.925217,77.679724,2025-04-18,18:10:39,High,Open,25,Female
FIR00457,Cyber Crime,Marathahalli,12.95503,77.692996,2025-11-17,21:49:13,Medium,Under Investigation,67,Male
FIR00458,Fraud,Indiranagar,12.97961,77.642528,2024-12-13,22:06:14,Medium,Closed,31,Other
FIR00459,Drug Offense,Rajajinagar,12.986709,77.55866,2024-10-22,09:52:13,Medium,Open,23,Male
FIR00460,Kidnapping,Hebbal,13.034437,77.592168,2025-05-18,03:07:58,High,Under Investigation,67,Male
FIR00461,Murder,Banashankari,12.922022,77.572344,2024-09-29,18:28:06,High,Under Investigation,31,Male
FIR00462,Theft,Rajajinagar,12.9934,77.556161,2024-10-10,00:10:34,Low,Open,43,Female
FIR00463,Fraud,Marathahalli,12.961067,77.69869,2025-05-07,17:15:23,Medium,Open,44,Other
FIR00464,Vehicle Theft,Malleshwaram,13.003674,77.569137,2026-06-20,07:33:29,Low,Under Investigation,60,Male
FIR00465,Vehicle Theft,Yelahanka,13.099665,77.600825,2025-10-11,06:33:44,Low,Under Investigation,61,Male
FIR00466,Robbery,Rajajinagar,12.989057,77.555528,2026-03-05,21:50:22,High,Open,61,Female
FIR00467,Vehicle Theft,BTM Layout,12.91889,77.613981,2026-04-28,15:45:54,Low,Under Investigation,52,Male
FIR00468,Vehicle Theft,HSR Layout,12.90831,77.645738,2025-01-11,11:35:49,Low,Closed,51,Other
